Month,Day,Year,ReleaseEvent,TagSite,Species,TL,RewardTag1,RewardTag2,Radio.Tag.Frequency,Code,Combined,Group,Notes,Lat,Long,MortalitySignal,GroupMovement,SignalStrength,Flight,TournamentRelease ,TJ,ReportedTourneyRelease,ReleaseRamp,ManuallyTracked
2,22,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79095,-86.059485,A,A,111,,,,,,N
3,9,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79288333,-86.06112833,A,A,106,,,,,,N
4,29,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79421333,-86.058645,D,D,134,,,,,,N
5,8,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79437,-86.05814,A,D,,,,,,,Y
5,24,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79438,-86.05811,A,D,,,,,,,Y
6,5,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79435,-86.05812,A,D,,,,,,,Y
6,21,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79432,-86.05813,D,D,,,,,,,Y
7,6,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,Stopped Manual Tracking,33.79433,-86.05815,D,D,,,,,,,Y
7,17,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79180333,-86.05913,D,D,112,,,,,,N
8,3,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.794755,-86.05805,D,D,133,,,,,,N
8,26,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.794655,-86.058035,D,D,133,,,,,,N
9,10,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79429667,-86.05838,D,D,133,,,,,,N
9,24,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79466,-86.05797333,D,D,132,,,,,,N
10,8,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79253333,-86.06442333,D,D,108,,,,,,N
10,22,2023,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79171167,-86.05915667,D,D,109,,,,,,N
3,7,2024,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79400667,-86.06358,D,D,122,Y,,,,,N
3,8,2024,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79175667,-86.05921167,D,D,116,,,,,,N
3,29,2024,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79374,-86.05878833,D,D,132,,,,,,N
4,20,2024,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79432833,-86.06044833,D,D,108,,,,,,N
5,3,2024,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79149833,-86.05913333,D,D,104,,,,,,N
5,15,2024,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79402167,-86.05877333,D,D,135,,,,,,N
5,29,2024,2,88,LMB,378,2415,,150.132,I-22,150.132I-22,L,,33.79369,-86.058995,D,D,123,,,,,,N
1,3,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78712945,-86.05288195,A,A,,,,,,,Y
1,29,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78396333,-86.06796333,A,A,129,,,,,,N
2,22,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78561667,-86.06555,A,A,98,,,,,,N
3,9,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78383667,-86.06815667,A,A,131,,,,,,N
4,12,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78333333,-86.06783667,A,A,,,,,,,Y
4,29,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78333,-86.06836,A,A,,,,,,,Y
5,8,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78224,-86.06982,A,A,,,,,,,Y
5,24,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78404,-86.06734,A,A,,,,,,,Y
6,5,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78414,-86.06719,A,A,,,,,,,Y
6,21,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78431,-86.06697,A,A,,,,,,,Y
7,6,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78419,-86.06713,A,A,,,,,,,Y
7,17,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78436,-86.06705,A,A,,,,,,,Y
8,3,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78405,-86.06732,A,A,,,,,,,Y
8,26,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78411,-86.06727,A,A,,,,,,,Y
9,10,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78403,-86.06733,A,A,,,,,,,Y
9,24,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78434,-86.06695,A,A,,,,,,,Y
10,8,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.7841,-86.0674,A,A,,,,,,,Y
10,22,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78393,-86.0674,A,A,,,,,,,Y
11,4,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78311,-86.06893,A,A,,,,,,,Y
11,16,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78409,-86.06737,A,A,,,,,,,Y
12,3,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78409,-86.06736,A,A,,,,,,,Y
12,18,2023,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78416,-86.06726,A,A,,,,,,,Y
1,3,2024,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78373,-86.06791,A,A,,,,,,,Y
1,27,2024,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78372,-86.06794,A,A,,,,,,,Y
2,9,2024,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78407,-86.06743,A,A,,,,,,,Y
2,23,2024,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78413,-86.06725,A,A,,,,,,,Y
3,8,2024,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78413,-86.06738,A,A,,,,,,,Y
3,29,2024,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78405,-86.06728,A,A,,,,,,,Y
4,20,2024,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78169,-86.07071,A,A,,,,,,,Y
5,3,2024,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78411,-86.06726,A,A,,,,,,,Y
5,15,2024,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78311,-86.06872,A,A,,,,,,,Y
5,29,2024,2,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,,33.78379,-86.06789,A,A,,,,,,,Y
1,6,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78712945,-86.05288195,A,A,,,,,,,Y
1,29,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.8,-86.06101333,A,A,110,,,,,,N
2,22,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.80063,-86.063405,A,A,107,,,,,,N
3,11,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78548333,-86.05749833,A,A,97,,,,,,N
4,12,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78333333,-86.05622667,A,A,119,,,,,,N
4,29,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,Weak Sig Strength,33.784515,-86.05294667,A,A,69,,,,,,N
5,8,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78268667,-86.05786167,A,A,134,,,,,,N
6,5,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,Started Manual Tracking,33.78504,-86.05494,A,A,,,,,,,Y
6,21,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78351,-86.05536,A,A,,,,,,,Y
7,6,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.7835,-86.05549,A,A,,,,,,,Y
7,17,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78359,-86.05562,A,A,,,,,,,Y
8,3,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.7835,-86.0556,A,A,,,,,,,Y
8,26,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78375,-86.05457,A,A,,,,,,,Y
9,10,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78369,-86.05543,A,A,,,,,,,Y
9,24,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78425,-86.05321,D,A,,,,,,,Y
10,8,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78427,-86.05338,A,D,,,,,,,Y
10,22,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78435,-86.05326,A,D,,,,,,,Y
11,4,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78446,-86.05375,A,D,,,,,,,Y
11,16,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78418,-86.05331,A,D,,,,,,,Y
12,3,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78439,-86.05371,A,D,,,,,,,Y
12,18,2023,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.7845,-86.05336,A,D,,,,,,,Y
1,3,2024,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78395,-86.05376,A,D,,,,,,,Y
1,27,2024,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78425,-86.05371,A,D,,,,,,,Y
2,9,2024,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78431,-86.05349,A,D,,,,,,,Y
3,29,2024,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,Stopped Manual Tracking,33.78413,-86.05349,D,D,,,,,,,Y
4,20,2024,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78420333,-86.05521,D,D,102,,,,,,N
5,3,2024,2,91,ALB,366,4486,4487,150.132,I-24,150.132I-24,L,,33.78333333,-86.05588,D,D,92,,,,,,N
1,2,2023,2,88,ALB,350,2406,NA,150.132,I-26,150.132I-26,L,,33.79843895,-86.05704445,A,A,,,,,,,Y
1,29,2023,2,88,ALB,350,2406,NA,150.132,I-26,150.132I-26,L,,33.79164833,-86.05985,A,A,119,,,,,,N
2,22,2023,2,88,ALB,350,2406,NA,150.132,I-26,150.132I-26,L,,33.79210333,-86.05977167,A,A,107,,,,,,N
3,9,2023,2,88,ALB,350,2406,NA,150.132,I-26,150.132I-26,L,,33.79282,-86.06106,A,A,111,,,,,,N
4,1,2023,2,88,ALB,350,2406,NA,150.132,I-26,150.132I-26,L,"4/1/2023 CL, TJ",34.010097,-85.997069,A,A,,,Y,Y,,CL,Y
4,13,2023,2,88,ALB,350,2406,NA,150.132,I-26,150.132I-26,L,,34.01035667,-85.99727167,A,A,,,Y,Y,,CL,Y
4,30,2023,2,88,ALB,350,2406,NA,150.132,I-26,150.132I-26,L,,34.01138,-85.99518,A,A,,,Y,Y,,CL,Y
5,9,2023,2,88,ALB,350,2406,NA,150.132,I-26,150.132I-26,L,,34.01914,-85.98518,A,A,,,Y,Y,,CL,Y
12,6,2022,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,33.940205,-85.991512,A,A,,,,,,,N
1,28,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,33.94560167,-85.95506333,A,A,128,,,,,,N
3,9,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,33.94557667,-85.95494833,A,A,129,,,,,,N
3,26,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,"3/26/2023 CL, TJ",34.010097,-85.997069,A,A,,,Y,Y,,CL,Y
4,13,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,33.962115,-85.96966667,A,A,,,Y,Y,,CL,Y
5,1,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,CAUGHT TWICE?,34.01793,-85.99018,A,A,,,Y,Y,,CL,Y
5,9,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,34.01791,-85.99026,A,A,,,Y,Y,,CL,Y
5,24,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,weird movement,33.94405,-86.00182,A,A,,,Y,Y,,CL,Y
6,5,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,weird movement,33.94393,-86.00166,A,A,,,Y,Y,,CL,Y
6,22,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,33.93623,-85.9862,A,A,,,Y,Y,,CL,Y
7,7,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,33.94073,-85.99779,A,A,,,Y,Y,,CL,Y
7,17,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,33.94196,-85.95268,A,A,,,Y,Y,,CL,Y
8,4,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,big move,33.97669,-86.00265,A,A,,,Y,Y,,CL,Y
9,11,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,33.97668,-86.00268,D,A,,,Y,Y,,CL,Y
9,25,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,33.9766,-86.00264,D,D,,,Y,Y,,CL,Y
10,9,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,33.97668,-86.00253,A,D,,,Y,Y,,CL,Y
10,23,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,33.9768,-86.00267,D,D,,,Y,Y,,CL,Y
11,16,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,33.9768,-86.00248,D,D,,,Y,Y,,CL,Y
12,4,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,33.97675,-86.00262,D,D,,,Y,Y,,CL,Y
12,19,2023,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,Removed 1/16/23,33.97679,-86.00268,D,D,,,Y,Y,,CL,Y
3,8,2024,2,168,ALB,439,142,141,150.132,J-33,150.132J-33,U,,33.97752167,-85.99747833,D,D,98,,Y,Y,,CL,N
12,6,2022,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.973155,-85.979634,A,A,,,,,,,Y
1,28,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.96821333,-85.98066833,A,A,104,,,,,,N
2,23,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.96832333,-85.98169,A,A,93,,,,,,N
3,11,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.967465,-85.97830667,A,A,100,,,,,,N
4,12,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.97128833,-85.98027167,A,A,109,,,,,,N
5,1,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.97141167,-85.98050167,A,A,118,,,,,,N
5,25,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.97137,-85.98049833,A,A,128,,,,,,N
6,6,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.97141333,-85.98055,D,A,123,,,,,,N
6,21,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.97163,-85.98061,D,D,112,,,,,,N
7,7,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.971255,-85.98069333,D,D,122,,,,,,N
7,17,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.97135167,-85.980625,D,D,129,,,,,,N
8,4,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.97013667,-85.97838167,A,D,107,,,,,,N
8,27,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.97136833,-85.98060833,A,D,135,,,,,,N
9,11,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.97104,-85.98045833,A,D,125,,,,,,N
9,24,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.97114167,-85.980605,D,D,125,,,,,,N
10,9,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.970855,-85.98014333,D,D,126,,,,,,N
10,23,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.97080833,-85.97907167,D,D,114,,,,,,N
11,3,2023,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.96666667,-85.97835167,D,D,104,,,,,,N
3,7,2024,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.96994667,-85.98333,A,D,119,Y,,,,,N
3,8,2024,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.96855333,-85.98262,A,D,95,,,,,,N
4,20,2024,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.96712667,-85.97845667,A,D,97,,,,,,N
5,3,2024,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.96884667,-85.98239333,A,D,83,,,,,,N
5,15,2024,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.968555,-85.98141,D,D,103,,,,,,N
5,29,2024,2,37,LMB,394,709,NA,150.132,J-34,150.132J-34,,,33.96777667,-85.979545,D,D,98,,,,,,N
12,5,2022,2,42,LMB,408,723,NA,150.132,J-35,150.132J-35,,,33.95273164,-85.95827413,A,A,,,,,,,Y
1,28,2023,2,42,LMB,408,723,NA,150.132,J-35,150.132J-35,,,33.945785,-85.95247167,A,A,127,,,,,,N
3,9,2023,2,42,LMB,408,723,NA,150.132,J-35,150.132J-35,,,33.94575167,-85.952375,A,A,116,,,,,,N
10,9,2023,2,42,LMB,408,723,NA,150.132,J-35,150.132J-35,,,33.9529,-85.95290167,A,A,88,,,,,,N
10,23,2023,2,42,LMB,408,723,NA,150.132,J-35,150.132J-35,,,33.94989667,-85.95419833,A,A,133,,,,,,N
11,3,2023,2,42,LMB,408,723,NA,150.132,J-35,150.132J-35,,,33.94352167,-85.95299,A,A,96,,,,,,N
3,8,2024,2,42,LMB,408,723,NA,150.132,J-35,150.132J-35,,,33.94276333,-85.95338167,A,A,97,,,,,,N
3,29,2024,2,42,LMB,408,723,NA,150.132,J-35,150.132J-35,,,33.944555,-85.95264833,A,A,102,,,,,,N
12,6,2022,2,57,LMB,463,118,NA,150.132,J-36,150.132J-36,U,,33.93310833,-86.0304162,A,A,,,,,,,Y
1,29,2023,2,57,LMB,463,118,NA,150.132,J-36,150.132J-36,U,,33.93437833,-86.03624667,A,A,102,,,,,,N
2,23,2023,2,57,LMB,463,118,NA,150.132,J-36,150.132J-36,U,,33.93437167,-86.03286833,A,A,115,,,,,,N
3,8,2023,2,57,LMB,463,118,NA,150.132,J-36,150.132J-36,U,,33.93137833,-86.033845,A,A,133,,,,,,N
4,1,2023,2,57,LMB,463,118,NA,150.132,J-36,150.132J-36,U,"4/1/2023 CL, TJ",34.010097,-85.997069,A,A,,,Y,Y,,CL,Y
4,30,2023,2,57,LMB,463,118,NA,150.132,J-36,150.132J-36,U,,34.0149,-85.99607,A,A,,,Y,Y,,CL,Y
5,9,2023,2,57,LMB,463,118,NA,150.132,J-36,150.132J-36,U,UNREACHABLE(BLACK CREEK),33.99233,-86.0198,A,A,,,Y,Y,,CL,Y
5,25,2023,2,57,LMB,463,118,NA,150.132,J-36,150.132J-36,U,,33.99226,-86.01711,A,A,,,Y,Y,,CL,Y
12,6,2022,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93310833,-86.0304162,A,A,,,,,,,Y
2,23,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93461,-86.03423333,A,A,100,,,,,,N
3,9,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93106667,-86.03422,A,A,135,,,,,,N
4,12,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93195833,-86.03494333,A,A,,,,,,,Y
4,30,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93075,-86.03472,A,A,,,,,,,Y
5,8,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93203,-86.03479,A,A,,,,,,,Y
5,24,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93218,-86.03466,A,A,,,,,,,Y
6,5,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93226,-86.03461,A,A,,,,,,,Y
6,22,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.9316,-86.03372,A,A,,,,,,,Y
7,6,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93092,-86.03452,A,A,,,,,,,Y
7,17,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93099,-86.03478,A,A,,,,,,,Y
8,4,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93089,-86.0346,A,A,,,,,,,Y
8,26,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93145,-86.03361,A,A,,,,,,,Y
9,10,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93214,-86.0347,A,A,,,,,,,Y
10,8,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.9318,-86.03378,A,A,,,,,,,Y
10,23,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.9317,-86.03322,A,A,,,,,,,Y
11,16,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93163,-86.0334,A,A,,,,,,,Y
12,3,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93311,-86.03189,A,A,,,,,,,Y
12,18,2023,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93314,-86.03206,A,A,,,,,,,Y
1,3,2024,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.9331,-86.03236,A,A,,,,,,,Y
2,9,2024,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93562,-86.03764,A,A,,,,,,,Y
2,23,2024,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,Not found 3/8,33.93562,-86.03759,D,A,,,,,,,Y
3,7,2024,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,,33.93546333,-86.03408833,A,D,117,Y,,,,,N
3,29,2024,2,57,LMB,470,119,NA,150.132,J-37,150.132J-37,U,Removed,33.9357,-86.03766,D,D,,,,,,,Y
12,7,2022,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.86006546,-86.08628868,A,A,,,,,,,Y
1,29,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.87016833,-86.10355667,A,A,103,,,,,,N
2,23,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.898795,-86.14068333,A,A,134,,,,,,Y
3,9,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.89764667,-86.143115,A,A,120,,,,,,N
4,30,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.89686,-86.14171,A,A,,,,,,,Y
5,8,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.89913,-86.1413,A,A,,,,,,,Y
5,24,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.89711,-86.14208,A,A,,,,,,,Y
6,5,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.8971,-86.14214,A,A,,,,,,,Y
6,22,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.89705,-86.14226,A,A,,,,,,,Y
7,6,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.89734,-86.14164,A,A,,,,,,,Y
7,17,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.89706,-86.14213,A,A,,,,,,,Y
8,3,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.89671,-86.14176,A,A,,,,,,,Y
8,26,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.89681,-86.14181,D,A,,,,,,,Y
9,10,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,Stopped Manual Tracking,33.89674,-86.14179,D,D,,,,,,,Y
9,24,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.89812333,-86.138765,D,D,104,,,,,,N
10,8,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.89734,-86.136655,D,D,94,,,,,,N
10,23,2023,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.89689,-86.13591167,D,D,94,,,,,,N
5,3,2024,2,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,,33.898025,-86.13734,D,D,89,,,,,,N
12,5,2022,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.966921,-85.96429853,A,A,,,,,,,Y
1,28,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.96382667,-85.96666667,A,A,125,,,,,,N
3,11,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.96119833,-85.96779,A,A,131,,,,,,N
4,13,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.964275,-85.96666667,D,A,130,,,,,,N
5,1,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.96362167,-85.96713667,D,D,133,,,,,,N
5,8,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.96335,-85.96739167,D,D,133,,,,,,N
5,25,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.963335,-85.96742333,D,D,126,,,,,,N
6,6,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.96335667,-85.96746667,D,D,131,,,,,,N
6,21,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.96508167,-85.96666667,D,D,121,,,,,,N
7,7,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.96362833,-85.96728,D,D,127,,,,,,N
7,18,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.96314667,-85.96743833,D,D,120,,,,,,N
8,4,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.96367667,-85.96718,D,D,133,,,,,,N
8,27,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.96380833,-85.96666667,D,D,118,,,,,,N
9,11,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.96438333,-85.96666667,D,D,130,,,,,,N
9,25,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.96288833,-85.967275,A,D,113,,,,,,N
10,9,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.96332667,-85.96745667,D,D,120,,,,,,N
10,23,2023,2,39,LMB,384,1500,NA,150.132,J-39,150.132J-39,,,33.96116167,-85.97190667,A,D,97,,,,,,N
